window_id,video_flag,audio_flag,eeg_flag,window_emotion
050_07,GOOD,GOOD,GOOD,Sadness
050_08,GOOD,GOOD,GOOD,Sadness
050_09,GOOD,GOOD,GOOD,Sadness
050_10,GOOD,GOOD,GOOD,Sadness
050_11,GOOD,GOOD,GOOD,Sadness
050_12,GOOD,GOOD,GOOD,Sadness
050_13,GOOD,GOOD,GOOD,Sadness
050_14,GOOD,GOOD,GOOD,Sadness
050_15,GOOD,GOOD,GOOD,Sadness
050_16,GOOD,GOOD,GOOD,Sadness
050_17,GOOD,GOOD,GOOD,Sadness
050_18,GOOD,GOOD,GOOD,Sadness
050_19,GOOD,GOOD,GOOD,Sadness
050_20,GOOD,GOOD,GOOD,Sadness
050_21,GOOD,GOOD,GOOD,Sadness
050_22,GOOD,GOOD,GOOD,Sadness
050_23,GOOD,GOOD,GOOD,Sadness
050_24,GOOD,GOOD,GOOD,Sadness
050_25,GOOD,GOOD,GOOD,Sadness
050_26,GOOD,GOOD,GOOD,Sadness
050_27,GOOD,GOOD,GOOD,Sadness
050_28,GOOD,GOOD,GOOD,Sadness
050_29,GOOD,GOOD,GOOD,Sadness
050_30,GOOD,GOOD,GOOD,Sadness
050_31,GOOD,GOOD,GOOD,Sadness
050_32,GOOD,GOOD,GOOD,Sadness
050_33,GOOD,GOOD,GOOD,Sadness
050_34,GOOD,GOOD,GOOD,Sadness
050_35,GOOD,GOOD,GOOD,Sadness
050_36,GOOD,GOOD,GOOD,Sadness
050_37,GOOD,GOOD,GOOD,Sadness
050_38,GOOD,GOOD,GOOD,Sadness
050_39,GOOD,GOOD,GOOD,Sadness
050_40,GOOD,GOOD,GOOD,Sadness
050_41,GOOD,GOOD,GOOD,Sadness
050_42,GOOD,GOOD,GOOD,Sadness
050_43,GOOD,GOOD,GOOD,Sadness
050_44,GOOD,GOOD,GOOD,Sadness
050_45,GOOD,GOOD,GOOD,Sadness
050_46,GOOD,GOOD,GOOD,Sadness
050_47,GOOD,GOOD,GOOD,Sadness
050_48,GOOD,GOOD,GOOD,Sadness
050_49,GOOD,GOOD,GOOD,Sadness
050_50,GOOD,GOOD,GOOD,Sadness
050_51,GOOD,GOOD,GOOD,Sadness
050_52,GOOD,GOOD,GOOD,Sadness
050_53,GOOD,GOOD,GOOD,Sadness
050_54,GOOD,GOOD,GOOD,Sadness
050_55,GOOD,GOOD,GOOD,Sadness
050_56,GOOD,GOOD,GOOD,Sadness
050_57,GOOD,GOOD,GOOD,Sadness
050_58,GOOD,GOOD,GOOD,Sadness
050_59,GOOD,GOOD,GOOD,Sadness
050_60,GOOD,GOOD,GOOD,Sadness
050_61,GOOD,GOOD,GOOD,Sadness
050_62,GOOD,GOOD,GOOD,Sadness
050_63,GOOD,GOOD,GOOD,Sadness
050_64,GOOD,GOOD,GOOD,Sadness
050_65,GOOD,GOOD,GOOD,Sadness
052_00,GOOD,GOOD,GOOD,Sadness
052_01,GOOD,GOOD,GOOD,Sadness
052_02,GOOD,GOOD,GOOD,Sadness
052_03,GOOD,GOOD,GOOD,Sadness
052_04,GOOD,GOOD,GOOD,Sadness
052_05,GOOD,GOOD,GOOD,Sadness
052_06,GOOD,GOOD,GOOD,Sadness
052_07,GOOD,GOOD,GOOD,Sadness
052_08,GOOD,GOOD,GOOD,Sadness
052_09,GOOD,GOOD,GOOD,Sadness
052_10,GOOD,GOOD,GOOD,Sadness
052_11,GOOD,GOOD,GOOD,Sadness
052_12,GOOD,GOOD,GOOD,Sadness
052_13,GOOD,GOOD,GOOD,Sadness
052_14,GOOD,GOOD,GOOD,Sadness
052_15,GOOD,GOOD,GOOD,Sadness
052_16,GOOD,GOOD,GOOD,Sadness
052_17,GOOD,GOOD,GOOD,Sadness
052_18,GOOD,GOOD,GOOD,Sadness
052_19,GOOD,GOOD,GOOD,Sadness
052_20,GOOD,GOOD,GOOD,Sadness
052_21,GOOD,GOOD,GOOD,Sadness
052_22,GOOD,GOOD,GOOD,Sadness
052_23,GOOD,GOOD,GOOD,Sadness
052_24,GOOD,GOOD,GOOD,Sadness
052_25,GOOD,GOOD,GOOD,Sadness
052_26,GOOD,GOOD,GOOD,Sadness
052_27,GOOD,GOOD,GOOD,Sadness
052_28,GOOD,GOOD,GOOD,Sadness
052_29,GOOD,GOOD,GOOD,Sadness
052_30,GOOD,GOOD,GOOD,Sadness
052_31,GOOD,GOOD,GOOD,Sadness
052_32,GOOD,GOOD,GOOD,Sadness
052_33,GOOD,GOOD,GOOD,Sadness
052_34,GOOD,GOOD,GOOD,Sadness
052_35,GOOD,GOOD,GOOD,Sadness
052_36,GOOD,GOOD,GOOD,Sadness
052_37,GOOD,GOOD,GOOD,Sadness
052_38,GOOD,GOOD,GOOD,Sadness
052_39,GOOD,GOOD,GOOD,Sadness
052_40,GOOD,GOOD,GOOD,Sadness
052_41,GOOD,GOOD,GOOD,Sadness
052_42,GOOD,GOOD,GOOD,Sadness
052_43,GOOD,GOOD,GOOD,Sadness
052_44,GOOD,GOOD,GOOD,Sadness
052_45,GOOD,GOOD,GOOD,Sadness
052_46,GOOD,GOOD,GOOD,Sadness
052_47,GOOD,GOOD,GOOD,Sadness
052_48,GOOD,GOOD,GOOD,Sadness
052_49,GOOD,GOOD,GOOD,Sadness
052_50,GOOD,GOOD,GOOD,Sadness
052_51,GOOD,GOOD,GOOD,Sadness
052_52,GOOD,GOOD,GOOD,Sadness
052_53,GOOD,GOOD,GOOD,Sadness
052_54,GOOD,GOOD,GOOD,Sadness
052_55,GOOD,GOOD,GOOD,Sadness
052_56,GOOD,GOOD,GOOD,Sadness
052_57,GOOD,GOOD,GOOD,Sadness
052_58,GOOD,GOOD,GOOD,Sadness
052_59,GOOD,GOOD,GOOD,Sadness
052_60,GOOD,GOOD,GOOD,Sadness
052_61,GOOD,GOOD,GOOD,Sadness
052_62,GOOD,GOOD,GOOD,Sadness
052_63,GOOD,GOOD,GOOD,Sadness
052_64,GOOD,GOOD,GOOD,Sadness
052_65,GOOD,GOOD,GOOD,Sadness
054_00,GOOD,GOOD,GOOD,Sadness
054_01,GOOD,GOOD,GOOD,Sadness
054_02,GOOD,GOOD,GOOD,Sadness
054_03,GOOD,GOOD,GOOD,Sadness
054_04,GOOD,GOOD,GOOD,Sadness
054_05,GOOD,GOOD,GOOD,Sadness
054_06,GOOD,GOOD,GOOD,Sadness
054_07,GOOD,GOOD,GOOD,Sadness
054_08,GOOD,GOOD,GOOD,Sadness
054_09,GOOD,GOOD,GOOD,Sadness
054_10,GOOD,GOOD,GOOD,Sadness
054_11,GOOD,GOOD,GOOD,Sadness
054_12,GOOD,GOOD,GOOD,Sadness
054_13,GOOD,GOOD,GOOD,Sadness
054_14,GOOD,GOOD,GOOD,Sadness
054_15,GOOD,GOOD,GOOD,Sadness
054_16,GOOD,GOOD,GOOD,Sadness
054_17,GOOD,GOOD,GOOD,Sadness
054_18,GOOD,GOOD,GOOD,Sadness
054_19,GOOD,GOOD,GOOD,Sadness
054_20,GOOD,GOOD,GOOD,Sadness
054_21,GOOD,GOOD,GOOD,Sadness
054_22,GOOD,GOOD,GOOD,Sadness
054_23,GOOD,GOOD,GOOD,Sadness
054_24,GOOD,GOOD,GOOD,Sadness
054_25,GOOD,GOOD,GOOD,Sadness
054_26,GOOD,GOOD,GOOD,Sadness
054_27,GOOD,GOOD,GOOD,Sadness
054_28,GOOD,GOOD,GOOD,Sadness
054_29,GOOD,GOOD,GOOD,Sadness
054_30,GOOD,GOOD,GOOD,Sadness
054_31,GOOD,GOOD,GOOD,Sadness
054_32,GOOD,GOOD,GOOD,Sadness
054_33,GOOD,GOOD,GOOD,Sadness
054_34,GOOD,GOOD,GOOD,Sadness
054_35,GOOD,GOOD,GOOD,Sadness
054_36,GOOD,GOOD,GOOD,Sadness
054_37,GOOD,GOOD,GOOD,Sadness
054_38,GOOD,GOOD,GOOD,Sadness
054_39,GOOD,GOOD,GOOD,Sadness
054_40,GOOD,GOOD,GOOD,Sadness
054_41,GOOD,GOOD,GOOD,Sadness
054_42,GOOD,GOOD,GOOD,Sadness
054_43,GOOD,GOOD,GOOD,Sadness
054_44,GOOD,GOOD,GOOD,Sadness
054_45,GOOD,GOOD,GOOD,Sadness
054_46,GOOD,GOOD,GOOD,Sadness
054_47,GOOD,GOOD,GOOD,Sadness
054_48,GOOD,GOOD,GOOD,Sadness
054_49,GOOD,GOOD,GOOD,Sadness
054_50,GOOD,GOOD,GOOD,Sadness
054_51,GOOD,GOOD,GOOD,Sadness
054_52,GOOD,GOOD,GOOD,Sadness
054_53,GOOD,GOOD,GOOD,Sadness
054_54,GOOD,GOOD,GOOD,Sadness
054_55,GOOD,GOOD,GOOD,Sadness
054_56,GOOD,GOOD,GOOD,Sadness
054_57,GOOD,GOOD,GOOD,Sadness
054_58,GOOD,GOOD,GOOD,Sadness
054_59,GOOD,GOOD,GOOD,Sadness
054_60,GOOD,GOOD,GOOD,Sadness
054_61,GOOD,GOOD,GOOD,Sadness
054_62,GOOD,GOOD,GOOD,Sadness
054_63,GOOD,GOOD,GOOD,Sadness
054_64,GOOD,GOOD,GOOD,Sadness
054_65,GOOD,GOOD,GOOD,Sadness
056_00,GOOD,GOOD,GOOD,Sadness
056_01,GOOD,GOOD,GOOD,Sadness
056_02,GOOD,GOOD,GOOD,Sadness
056_03,GOOD,GOOD,GOOD,Sadness
056_04,GOOD,GOOD,GOOD,Sadness
056_05,GOOD,GOOD,GOOD,Sadness
056_06,GOOD,GOOD,GOOD,Sadness
056_07,GOOD,GOOD,GOOD,Sadness
056_08,GOOD,GOOD,GOOD,Sadness
056_09,GOOD,GOOD,GOOD,Sadness
056_10,GOOD,GOOD,GOOD,Sadness
056_11,GOOD,GOOD,GOOD,Sadness
056_12,GOOD,GOOD,GOOD,Sadness
056_13,GOOD,GOOD,GOOD,Sadness
056_14,GOOD,GOOD,GOOD,Sadness
056_15,GOOD,GOOD,GOOD,Sadness
056_16,GOOD,GOOD,GOOD,Sadness
056_17,GOOD,GOOD,GOOD,Sadness
056_18,GOOD,GOOD,GOOD,Sadness
056_19,GOOD,GOOD,GOOD,Sadness
056_20,GOOD,GOOD,GOOD,Sadness
056_21,GOOD,GOOD,GOOD,Sadness
056_22,GOOD,GOOD,GOOD,Sadness
056_23,GOOD,GOOD,GOOD,Sadness
056_24,GOOD,GOOD,GOOD,Sadness
056_25,GOOD,GOOD,GOOD,Sadness
056_26,GOOD,GOOD,GOOD,Sadness
056_27,GOOD,GOOD,GOOD,Sadness
056_28,GOOD,GOOD,GOOD,Sadness
056_29,GOOD,GOOD,GOOD,Sadness
056_30,GOOD,GOOD,GOOD,Sadness
056_31,GOOD,GOOD,GOOD,Sadness
056_32,GOOD,GOOD,GOOD,Sadness
056_33,GOOD,GOOD,GOOD,Sadness
056_34,GOOD,GOOD,GOOD,Sadness
056_35,GOOD,GOOD,GOOD,Sadness
056_36,GOOD,GOOD,GOOD,Sadness
056_37,GOOD,GOOD,GOOD,Sadness
056_38,GOOD,GOOD,GOOD,Sadness
056_39,GOOD,GOOD,GOOD,Sadness
056_40,GOOD,GOOD,GOOD,Sadness
056_41,GOOD,GOOD,GOOD,Sadness
056_42,GOOD,GOOD,GOOD,Sadness
056_43,GOOD,GOOD,GOOD,Sadness
056_44,GOOD,GOOD,GOOD,Sadness
056_45,GOOD,GOOD,GOOD,Sadness
056_46,GOOD,GOOD,GOOD,Sadness
056_47,GOOD,GOOD,GOOD,Sadness
056_48,GOOD,GOOD,GOOD,Sadness
056_49,GOOD,GOOD,GOOD,Sadness
056_50,GOOD,GOOD,GOOD,Sadness
056_51,GOOD,GOOD,GOOD,Sadness
056_52,GOOD,GOOD,GOOD,Sadness
056_53,GOOD,GOOD,GOOD,Sadness
056_54,GOOD,GOOD,GOOD,Sadness
056_55,GOOD,GOOD,GOOD,Sadness
056_56,GOOD,GOOD,GOOD,Sadness
056_57,GOOD,GOOD,GOOD,Sadness
056_58,GOOD,GOOD,GOOD,Sadness
056_59,GOOD,GOOD,GOOD,Sadness
056_60,GOOD,GOOD,GOOD,Sadness
056_61,GOOD,GOOD,GOOD,Sadness
056_62,GOOD,GOOD,GOOD,Sadness
056_63,GOOD,GOOD,GOOD,Sadness
056_64,GOOD,GOOD,GOOD,Sadness
056_65,GOOD,GOOD,GOOD,Sadness
058_00,GOOD,GOOD,GOOD,Sadness
058_01,GOOD,GOOD,GOOD,Sadness
058_02,GOOD,GOOD,GOOD,Sadness
058_03,GOOD,GOOD,GOOD,Sadness
058_04,GOOD,GOOD,GOOD,Sadness
058_05,GOOD,GOOD,GOOD,Sadness
058_06,GOOD,GOOD,GOOD,Sadness
058_07,GOOD,GOOD,GOOD,Sadness
058_08,GOOD,GOOD,GOOD,Sadness
058_09,GOOD,GOOD,GOOD,Sadness
058_10,GOOD,GOOD,GOOD,Sadness
058_11,GOOD,GOOD,GOOD,Sadness
058_12,GOOD,GOOD,GOOD,Sadness
058_13,GOOD,GOOD,GOOD,Sadness
058_14,GOOD,GOOD,GOOD,Sadness
058_15,GOOD,GOOD,GOOD,Sadness
058_16,GOOD,GOOD,GOOD,Sadness
058_17,GOOD,GOOD,GOOD,Sadness
058_18,GOOD,GOOD,GOOD,Sadness
058_19,GOOD,GOOD,GOOD,Sadness
058_20,GOOD,GOOD,GOOD,Sadness
058_21,GOOD,GOOD,GOOD,Sadness
058_22,GOOD,GOOD,GOOD,Sadness
058_23,GOOD,GOOD,GOOD,Sadness
058_24,GOOD,GOOD,GOOD,Sadness
058_25,GOOD,GOOD,GOOD,Sadness
058_26,GOOD,GOOD,GOOD,Sadness
058_27,GOOD,GOOD,GOOD,Sadness
058_28,GOOD,GOOD,GOOD,Sadness
058_29,GOOD,GOOD,GOOD,Sadness
058_30,GOOD,GOOD,GOOD,Sadness
058_31,GOOD,GOOD,GOOD,Sadness
058_32,GOOD,GOOD,GOOD,Sadness
058_33,GOOD,GOOD,GOOD,Sadness
058_34,GOOD,GOOD,GOOD,Sadness
058_35,GOOD,GOOD,GOOD,Sadness
058_36,GOOD,GOOD,GOOD,Sadness
058_37,GOOD,GOOD,GOOD,Sadness
058_38,GOOD,GOOD,GOOD,Sadness
058_39,GOOD,GOOD,GOOD,Sadness
058_40,GOOD,GOOD,GOOD,Sadness
058_41,GOOD,GOOD,GOOD,Sadness
058_42,GOOD,GOOD,GOOD,Sadness
058_43,GOOD,GOOD,GOOD,Sadness
058_44,GOOD,GOOD,GOOD,Sadness
058_45,GOOD,GOOD,GOOD,Sadness
058_46,GOOD,GOOD,GOOD,Sadness
058_47,GOOD,GOOD,GOOD,Sadness
058_48,GOOD,GOOD,GOOD,Sadness
058_49,GOOD,GOOD,GOOD,Sadness
058_50,GOOD,GOOD,GOOD,Sadness
058_51,GOOD,GOOD,GOOD,Sadness
058_52,GOOD,GOOD,GOOD,Sadness
058_53,GOOD,GOOD,GOOD,Sadness
058_54,GOOD,GOOD,GOOD,Sadness
058_55,GOOD,GOOD,GOOD,Sadness
058_56,GOOD,GOOD,GOOD,Sadness
058_57,GOOD,GOOD,GOOD,Sadness
058_58,GOOD,GOOD,GOOD,Sadness
058_59,GOOD,GOOD,GOOD,Sadness
058_60,GOOD,GOOD,GOOD,Sadness
058_61,GOOD,GOOD,GOOD,Sadness
058_62,GOOD,GOOD,GOOD,Sadness
058_63,GOOD,GOOD,GOOD,Sadness
058_64,GOOD,GOOD,GOOD,Sadness
058_65,GOOD,GOOD,GOOD,Sadness
060_00,GOOD,GOOD,GOOD,Sadness
060_01,GOOD,GOOD,GOOD,Sadness
060_02,GOOD,GOOD,GOOD,Sadness
060_03,GOOD,GOOD,GOOD,Sadness
060_04,GOOD,GOOD,GOOD,Sadness
060_05,GOOD,GOOD,GOOD,Sadness
060_06,GOOD,GOOD,GOOD,Sadness
060_07,GOOD,GOOD,GOOD,Sadness
060_08,GOOD,GOOD,GOOD,Sadness
060_09,GOOD,GOOD,GOOD,Sadness
060_10,GOOD,GOOD,GOOD,Sadness
060_11,GOOD,GOOD,GOOD,Sadness
060_12,GOOD,GOOD,GOOD,Sadness
060_13,GOOD,GOOD,GOOD,Sadness
060_14,GOOD,GOOD,GOOD,Sadness
060_15,GOOD,GOOD,GOOD,Sadness
060_16,GOOD,GOOD,GOOD,Sadness
060_17,GOOD,GOOD,GOOD,Sadness
060_18,GOOD,GOOD,GOOD,Sadness
060_19,GOOD,GOOD,GOOD,Sadness
060_20,GOOD,GOOD,GOOD,Sadness
060_21,GOOD,GOOD,GOOD,Sadness
060_22,GOOD,GOOD,GOOD,Sadness
060_23,GOOD,GOOD,GOOD,Sadness
060_24,GOOD,GOOD,GOOD,Sadness
060_25,GOOD,GOOD,GOOD,Sadness
060_26,GOOD,GOOD,GOOD,Sadness
060_27,GOOD,GOOD,GOOD,Sadness
060_28,GOOD,GOOD,GOOD,Sadness
060_29,GOOD,GOOD,GOOD,Sadness
060_30,GOOD,GOOD,GOOD,Sadness
060_31,GOOD,GOOD,GOOD,Sadness
060_32,GOOD,GOOD,GOOD,Sadness
060_33,GOOD,GOOD,GOOD,Sadness
060_34,GOOD,GOOD,GOOD,Sadness
060_35,GOOD,GOOD,GOOD,Sadness
060_36,GOOD,GOOD,GOOD,Sadness
060_37,GOOD,GOOD,GOOD,Sadness
060_38,GOOD,GOOD,GOOD,Sadness
060_39,GOOD,GOOD,GOOD,Sadness
060_40,GOOD,GOOD,GOOD,Sadness
060_41,GOOD,GOOD,GOOD,Sadness
060_42,GOOD,GOOD,GOOD,Sadness
060_43,GOOD,GOOD,GOOD,Sadness
060_44,GOOD,GOOD,GOOD,Sadness
060_45,GOOD,GOOD,GOOD,Sadness
060_46,GOOD,GOOD,GOOD,Sadness
060_47,GOOD,GOOD,GOOD,Sadness
060_48,GOOD,GOOD,GOOD,Sadness
060_49,GOOD,GOOD,GOOD,Sadness
060_50,GOOD,GOOD,GOOD,Sadness
060_51,GOOD,GOOD,GOOD,Sadness
060_52,GOOD,GOOD,GOOD,Sadness
060_53,GOOD,GOOD,GOOD,Sadness
060_54,GOOD,GOOD,GOOD,Sadness
060_55,GOOD,GOOD,GOOD,Sadness
060_56,GOOD,GOOD,GOOD,Sadness
060_57,GOOD,GOOD,GOOD,Sadness
060_58,GOOD,GOOD,GOOD,Sadness
060_59,GOOD,GOOD,GOOD,Sadness
060_60,GOOD,GOOD,GOOD,Sadness
060_61,GOOD,GOOD,GOOD,Sadness
060_62,GOOD,GOOD,GOOD,Sadness
060_63,GOOD,GOOD,GOOD,Sadness
060_64,GOOD,GOOD,GOOD,Sadness
060_65,GOOD,GOOD,GOOD,Sadness
062_00,GOOD,GOOD,GOOD,Happiness
062_01,GOOD,GOOD,GOOD,Happiness
062_02,GOOD,GOOD,GOOD,Happiness
062_03,GOOD,GOOD,GOOD,Happiness
062_04,GOOD,GOOD,GOOD,Happiness
062_05,GOOD,GOOD,GOOD,Happiness
062_06,GOOD,GOOD,GOOD,Happiness
062_07,GOOD,GOOD,GOOD,Happiness
062_08,GOOD,GOOD,GOOD,Happiness
062_09,GOOD,GOOD,GOOD,Happiness
062_10,GOOD,GOOD,GOOD,Happiness
062_11,GOOD,GOOD,GOOD,Happiness
062_12,GOOD,GOOD,GOOD,Happiness
062_13,GOOD,GOOD,GOOD,Happiness
062_14,GOOD,GOOD,GOOD,Happiness
062_15,GOOD,GOOD,GOOD,Happiness
062_16,GOOD,GOOD,GOOD,Happiness
062_17,GOOD,GOOD,GOOD,Happiness
062_18,GOOD,GOOD,GOOD,Happiness
062_19,GOOD,GOOD,GOOD,Happiness
062_20,GOOD,GOOD,GOOD,Happiness
062_21,GOOD,GOOD,GOOD,Happiness
062_22,GOOD,GOOD,GOOD,Happiness
062_23,GOOD,GOOD,GOOD,Happiness
062_24,GOOD,GOOD,GOOD,Happiness
062_25,GOOD,GOOD,GOOD,Happiness
062_26,GOOD,GOOD,GOOD,Happiness
062_27,GOOD,GOOD,GOOD,Happiness
062_28,GOOD,GOOD,GOOD,Happiness
062_29,GOOD,GOOD,GOOD,Happiness
062_30,GOOD,GOOD,GOOD,Happiness
062_31,GOOD,GOOD,GOOD,Happiness
062_32,GOOD,GOOD,GOOD,Happiness
062_33,GOOD,GOOD,GOOD,Happiness
062_34,GOOD,GOOD,GOOD,Happiness
062_35,GOOD,GOOD,GOOD,Happiness
062_36,GOOD,GOOD,GOOD,Happiness
062_37,GOOD,GOOD,GOOD,Happiness
062_38,GOOD,GOOD,GOOD,Happiness
062_39,GOOD,GOOD,GOOD,Happiness
062_40,GOOD,GOOD,GOOD,Happiness
062_41,GOOD,GOOD,GOOD,Happiness
062_42,GOOD,GOOD,GOOD,Happiness
062_43,GOOD,GOOD,GOOD,Happiness
062_44,GOOD,GOOD,GOOD,Happiness
062_45,GOOD,GOOD,GOOD,Happiness
062_46,GOOD,GOOD,GOOD,Happiness
062_47,GOOD,GOOD,GOOD,Happiness
062_48,GOOD,GOOD,GOOD,Happiness
062_49,GOOD,GOOD,GOOD,Happiness
062_50,GOOD,GOOD,GOOD,Happiness
062_51,GOOD,GOOD,GOOD,Happiness
062_52,GOOD,GOOD,GOOD,Happiness
062_53,GOOD,GOOD,GOOD,Happiness
062_54,GOOD,GOOD,GOOD,Happiness
062_55,GOOD,GOOD,GOOD,Happiness
062_56,GOOD,GOOD,GOOD,Happiness
062_57,GOOD,GOOD,GOOD,Happiness
062_58,GOOD,GOOD,GOOD,Happiness
062_59,GOOD,GOOD,GOOD,Happiness
062_60,GOOD,GOOD,GOOD,Happiness
062_61,GOOD,GOOD,GOOD,Happiness
062_62,GOOD,GOOD,GOOD,Happiness
062_63,GOOD,GOOD,GOOD,Happiness
062_64,GOOD,GOOD,GOOD,Happiness
062_65,GOOD,GOOD,GOOD,Happiness
064_00,GOOD,GOOD,GOOD,Happiness
064_01,GOOD,GOOD,GOOD,Happiness
064_02,GOOD,GOOD,GOOD,Happiness
064_03,GOOD,GOOD,GOOD,Happiness
064_04,GOOD,GOOD,GOOD,Happiness
064_05,GOOD,GOOD,GOOD,Happiness
064_06,GOOD,GOOD,GOOD,Happiness
064_07,GOOD,GOOD,GOOD,Happiness
064_08,GOOD,GOOD,GOOD,Happiness
064_09,GOOD,GOOD,GOOD,Happiness
064_10,GOOD,GOOD,GOOD,Happiness
064_11,GOOD,GOOD,GOOD,Happiness
064_12,GOOD,GOOD,GOOD,Happiness
064_13,GOOD,GOOD,GOOD,Happiness
064_14,GOOD,GOOD,GOOD,Happiness
064_15,GOOD,GOOD,GOOD,Happiness
064_16,GOOD,GOOD,GOOD,Happiness
064_17,GOOD,GOOD,GOOD,Happiness
064_18,GOOD,GOOD,GOOD,Happiness
064_19,GOOD,GOOD,GOOD,Happiness
064_20,GOOD,GOOD,GOOD,Happiness
064_21,GOOD,GOOD,GOOD,Happiness
064_22,GOOD,GOOD,GOOD,Happiness
064_23,GOOD,GOOD,GOOD,Happiness
064_24,GOOD,GOOD,GOOD,Happiness
064_25,GOOD,GOOD,GOOD,Happiness
064_26,GOOD,GOOD,GOOD,Happiness
064_27,GOOD,GOOD,GOOD,Happiness
064_28,GOOD,GOOD,GOOD,Happiness
064_29,GOOD,GOOD,GOOD,Happiness
064_30,GOOD,GOOD,GOOD,Happiness
064_31,GOOD,GOOD,GOOD,Happiness
064_32,GOOD,GOOD,GOOD,Happiness
064_33,GOOD,GOOD,GOOD,Happiness
064_34,GOOD,GOOD,GOOD,Happiness
064_35,GOOD,GOOD,GOOD,Happiness
064_36,GOOD,GOOD,GOOD,Happiness
064_37,GOOD,GOOD,GOOD,Happiness
064_38,GOOD,GOOD,GOOD,Happiness
064_39,GOOD,GOOD,GOOD,Happiness
064_40,GOOD,GOOD,GOOD,Happiness
064_41,GOOD,GOOD,GOOD,Happiness
064_42,GOOD,GOOD,GOOD,Happiness
064_43,GOOD,GOOD,GOOD,Happiness
064_44,GOOD,GOOD,GOOD,Happiness
064_45,GOOD,GOOD,GOOD,Happiness
064_46,GOOD,GOOD,GOOD,Happiness
064_47,GOOD,GOOD,GOOD,Happiness
064_48,GOOD,GOOD,GOOD,Happiness
064_49,GOOD,GOOD,GOOD,Happiness
064_50,GOOD,GOOD,GOOD,Happiness
064_51,GOOD,GOOD,GOOD,Happiness
064_52,GOOD,GOOD,GOOD,Happiness
064_53,GOOD,GOOD,GOOD,Happiness
064_54,GOOD,GOOD,GOOD,Happiness
064_55,GOOD,GOOD,GOOD,Happiness
064_56,GOOD,GOOD,GOOD,Happiness
064_57,GOOD,GOOD,GOOD,Happiness
064_58,GOOD,GOOD,GOOD,Happiness
064_59,GOOD,GOOD,GOOD,Happiness
064_60,GOOD,GOOD,GOOD,Happiness
064_61,GOOD,GOOD,GOOD,Happiness
064_62,GOOD,GOOD,GOOD,Happiness
064_63,GOOD,GOOD,GOOD,Happiness
064_64,GOOD,GOOD,GOOD,Happiness
064_65,GOOD,GOOD,GOOD,Happiness
066_00,GOOD,GOOD,GOOD,Happiness
066_01,GOOD,GOOD,GOOD,Happiness
066_02,GOOD,GOOD,GOOD,Happiness
066_03,GOOD,GOOD,GOOD,Happiness
066_04,GOOD,GOOD,GOOD,Happiness
066_05,GOOD,GOOD,GOOD,Happiness
066_06,GOOD,GOOD,GOOD,Happiness
066_07,GOOD,GOOD,GOOD,Happiness
066_08,GOOD,GOOD,GOOD,Happiness
066_09,GOOD,GOOD,GOOD,Happiness
066_10,GOOD,GOOD,GOOD,Happiness
066_11,GOOD,GOOD,GOOD,Happiness
066_12,GOOD,GOOD,GOOD,Happiness
066_13,GOOD,GOOD,GOOD,Happiness
066_14,GOOD,GOOD,GOOD,Happiness
066_15,GOOD,GOOD,GOOD,Happiness
066_16,GOOD,GOOD,GOOD,Happiness
066_17,GOOD,GOOD,GOOD,Happiness
066_18,GOOD,GOOD,GOOD,Happiness
066_19,GOOD,GOOD,GOOD,Happiness
066_20,GOOD,GOOD,GOOD,Happiness
066_21,GOOD,GOOD,GOOD,Happiness
066_22,GOOD,GOOD,GOOD,Happiness
066_23,GOOD,GOOD,GOOD,Happiness
066_24,GOOD,GOOD,GOOD,Happiness
066_25,GOOD,GOOD,GOOD,Happiness
066_26,GOOD,GOOD,GOOD,Happiness
066_27,GOOD,GOOD,GOOD,Happiness
066_28,GOOD,GOOD,GOOD,Happiness
066_29,GOOD,GOOD,GOOD,Happiness
066_30,GOOD,GOOD,GOOD,Happiness
066_31,GOOD,GOOD,GOOD,Happiness
066_32,GOOD,GOOD,GOOD,Happiness
066_33,GOOD,GOOD,GOOD,Happiness
066_34,GOOD,GOOD,GOOD,Happiness
066_35,GOOD,GOOD,GOOD,Happiness
066_36,GOOD,GOOD,GOOD,Happiness
066_37,GOOD,GOOD,GOOD,Happiness
066_38,GOOD,GOOD,GOOD,Happiness
066_39,GOOD,GOOD,GOOD,Happiness
066_40,GOOD,GOOD,GOOD,Happiness
066_41,GOOD,GOOD,GOOD,Happiness
066_42,GOOD,GOOD,GOOD,Happiness
066_43,GOOD,GOOD,GOOD,Happiness
066_44,GOOD,GOOD,GOOD,Happiness
066_45,GOOD,GOOD,GOOD,Happiness
066_46,GOOD,GOOD,GOOD,Happiness
066_47,GOOD,GOOD,GOOD,Happiness
066_48,GOOD,GOOD,GOOD,Happiness
066_49,GOOD,GOOD,GOOD,Happiness
066_50,GOOD,GOOD,GOOD,Happiness
066_51,GOOD,GOOD,GOOD,Happiness
066_52,GOOD,GOOD,GOOD,Happiness
066_53,GOOD,GOOD,GOOD,Happiness
066_54,GOOD,GOOD,GOOD,Happiness
066_55,GOOD,GOOD,GOOD,Happiness
066_56,GOOD,GOOD,GOOD,Happiness
066_57,GOOD,GOOD,GOOD,Happiness
066_58,GOOD,GOOD,GOOD,Happiness
066_59,GOOD,GOOD,GOOD,Happiness
066_60,GOOD,GOOD,GOOD,Happiness
